0;-0.27260874743352814;0.21002114853156983;0.4190183385346812;0.5285554564479683;0.44743154758218595;0.5187427668872074;0.49745945331739483;0.513088872079366;0.47580727453063143;0.5791130186312772;0.5073469349075197;0.5687217832339202;0.530240805989664;0.524395160218647;0.5199306455684429;0.5568842046526756;0.6428763679361029;0.6306131443683813;0.554260312038778;0.5677794304733687;0.6192459685758811;0.6955672095927766;0.5863872519860479;0.6033886238298374;0.6640574608925092;0.6447639759407491;0.5934766870122477;0.6744803112074198;0.6253294445441784;0.6346093428260928;0.6353638327119298;0.6330443890984047;0.6663102908006692;0.6457211337065154;0.6328820945055067;0.6319222376626522;0.5568322624425094;0.6614533109696634;0.6546600569766252;0.6561957084516188;0.6363953686505505;0.6448014975671924;0.6321029036072752;0.7254208088390506;0.7311226206159989;0.6835635964963384;0.6902852740481134;0.7627603200672306;0.647680165040118;0.7103809193240881
1;-0.4542532020479668;0.2716773306085495;0.35200079414393626;0.47866348215143384;0.40511575759873697;0.4539701854186641;0.547898365513952;0.5423870810132716;0.5121062039400474;0.5058510319006053;0.5250255855085947;0.5676539024300111;0.5073678362817058;0.5335954023847702;0.5560413500566546;0.6267856021125753;0.5110848900745236;0.56455557630371;0.6008626501225953;0.5787644402459771;0.6390577857547219;0.659440568218417;0.5701960600670753;0.6426687200520164;0.6112863383822609;0.6470230660084941;0.5800892245294735;0.6845606731971762;0.6167519902693482;0.6333793204686753;0.6582261948749231;0.6331323705068543;0.5622117221673097;0.6053973155432445;0.6404718556068756;0.6461255654257794;0.6329960742629465;0.6589400795108507;0.6994262478209042;0.6745395710347182;0.6590473084654123;0.6428328728022046;0.6523078364679489;0.6398875485466197;0.6622464501018608;0.6499225840895646;0.6597525473009949;0.6475909132267752;0.70461254964247;0.6770630008599562
2;-1.3702422032605037;0.28645126599480397;0.3756230412102006;0.4305740377168703;0.4464813382510564;0.5565841298837846;0.498146817971731;0.5497340564190429;0.4954333776040618;0.5951887554135962;0.5595226035995253;0.5230989709329599;0.5168488160284983;0.5231629594383735;0.5390608363092089;0.5923194368890348;0.5995141864004805;0.5434907511503541;0.5627666721131624;0.6665567716582558;0.5632437574778306;0.6522843737517439;0.6335860603099632;0.6331192202929063;0.6373732684238307;0.6271639580823631;0.6331951075374519;0.6307656223112289;0.6468672268035006;0.645332936030771;0.5961641219723015;0.7527009108827398;0.6508365346569434;0.5688299259800245;0.6273357737851337;0.6358330744949754;0.6199205768476865;0.7030673915168151;0.6677595230877255;0.6624428974505439;0.6472964913375141;0.6742888140576425;0.6529313548047642;0.6464529294734745;0.6729728229429404;0.6729001102223608;0.730838769459035;0.6531295224930469;0.6850773201047475;0.6474441380369336
3;-0.45581263523931015;0.14967543742676725;0.2068986067495734;0.47818497786101466;0.48407748030150566;0.47600249535533856;0.5413163594643609;0.4973387378434553;0.5320332549827198;0.5623455323296497;0.6073486697365438;0.5470569849932826;0.5198785171166754;0.5462319122915609;0.5738637774864996;0.5697442916940594;0.5311634684876079;0.6165004331522701;0.5533850517061947;0.680215530943166;0.5377798388332142;0.7317028480784822;0.595851127600237;0.6306527115502953;0.638640947089177;0.6185448298816207;0.5547191934584523;0.6511902506462252;0.5874655504189765;0.5650281896268716;0.6773555425919998;0.6478759335725257;0.6543519717899008;0.6348193651312561;0.6587738278220383;0.6556881237579231;0.6754651336724449;0.6293146420903756;0.6601990644670852;0.647894519760587;0.6612851852509325;0.67207630986973;0.6439902689427686;0.6809652152556965;0.6728494048819369;0.6492278920139835;0.6205276265184918;0.6541881683887731;0.6385299622524923;0.6542597686830528
4;-1.1717993647946106;0.43692667530976004;0.28991432680277796;0.4913134114484432;0.44813573697541553;0.5635847731829355;0.5187371322637808;0.5697108108813878;0.5364596662046326;0.4862889729195008;0.5504708476913209;0.5279895893642467;0.5282634230428935;0.520112229757944;0.5369444809899009;0.6203600404256621;0.6083640708566527;0.609651222497321;0.6417182651942874;0.6499187348952524;0.5514701325854146;0.613871450649889;0.6484494695806682;0.6354852922976997;0.6381515061013507;0.6381626073117384;0.5775421414325999;0.6278795213266146;0.6063839813681002;0.6734128817047482;0.6396316939064148;0.6849831750036292;0.5784223414227161;0.6631205502012238;0.6492604339883538;0.636593620518225;0.6763235144255596;0.7066645204889601;0.6284599383871081;0.6901967559038047;0.6617599114899608;0.6001750158255049;0.6529969923873953;0.6958579341993973;0.6415313316313991;0.7315023140058616;0.6711130144967876;0.6888507027562957;0.655139909852642;0.6666865485253796
5;-1.6044857297200785;0.2647379148868556;0.4173135702044112;0.4490560696282714;0.46522928165867505;0.46572082145997995;0.5468183300185403;0.4889209945186762;0.5536806662965925;0.5002678216321538;0.6277122030580995;0.6269996683144201;0.6266163233870328;0.5559698404708933;0.5136497394645827;0.5430689148798327;0.5461150761872949;0.5626331735817269;0.6484835200712475;0.6014653221970402;0.6002308004418297;0.5646280755456996;0.6223078649248024;0.6375076964516915;0.631472393588421;0.5831515698385339;0.6741792139358301;0.619085976944376;0.6522699304870532;0.6614838182439796;0.6446273109312278;0.638670842384103;0.7134981567201195;0.6501684300165772;0.6475662892544537;0.6458400332975354;0.6418347103988788;0.6406070573933803;0.6768465418577011;0.6579281726462372;0.6563811200512033;0.6603732880331111;0.6660255807351294;0.6816927573712902;0.643859413661312;0.6612183607328779;0.6304375952442918;0.6620679332919748;0.6624273854033095;0.6648455211996283
6;-0.3452891471107926;0.30152533252924807;0.44243373990476675;0.48303189849467854;0.42618725957040426;0.5305547944308695;0.48450320346867604;0.4295968518571742;0.5099824353419123;0.5874590199580786;0.6174395184191661;0.5751977902535594;0.5623850044872849;0.5113659178197674;0.5407120741318057;0.5342715280238521;0.5728706459185398;0.47903048863686126;0.5953645787023236;0.6172879364838019;0.6096419938474803;0.6601375051525175;0.6439728203838586;0.6625483175578615;0.6327075587357247;0.6438505893490304;0.6336053471446926;0.6476168584401882;0.6664070562321366;0.6422108162843951;0.6615089812303432;0.7322240366406773;0.6643080266328061;0.6320486418744999;0.6351229975984936;0.6947927588109595;0.6486691005214991;0.616150072447983;0.6538361508513348;0.6549584088555847;0.6599220669600708;0.6453105566218568;0.6705551346748142;0.6891380946581579;0.6517549094833035;0.6452859461427147;0.6208709120087057;0.6952459289865218;0.68566503065418;0.682022779627463
7;-0.6677862595980855;0.33975902705224126;0.3337332226990737;0.4149572193911867;0.4584048018277641;0.49774354200988624;0.4904203279008673;0.5312041933746581;0.5231453315329713;0.5408700392380572;0.5516337724589148;0.5873142242883373;0.6258395568650976;0.6182651128613821;0.563646447763575;0.5297907487245832;0.609206206661816;0.5779633029563729;0.6490562927940436;0.5950900069532754;0.5681999864647235;0.6037200011997699;0.6126309542913604;0.6399591147280881;0.6530779477026867;0.6463421024198446;0.5878786506072691;0.6525206423460103;0.6395382421314917;0.647799092696685;0.6453844457626791;0.7025800138201814;0.6316715022260921;0.6468689436973307;0.6512505026334066;0.7032488480336452;0.6337590531221902;0.6728995569494165;0.6540256820538249;0.6685358328981832;0.6556133444077568;0.6712682458998931;0.6542332909798374;0.6448017661309366;0.6911068661644146;0.6668553413614854;0.692070637683309;0.6695857579697553;0.6987969749137419;0.6791907044058307
8;-1.4448741252123094;0.2495390502444622;0.17208588605976471;0.4816793617769006;0.48936224572697107;0.47187599672208014;0.5415231431470676;0.5152941105366757;0.5434997872399263;0.5237707140896708;0.5628781134159656;0.5513835367019739;0.5391758906993932;0.6264176483852788;0.5360201561727658;0.6235932760268023;0.5311494897274724;0.632129583878297;0.6079236491025195;0.6500595412503873;0.6543455998771732;0.6519432889376113;0.6522449807878137;0.5680579807549521;0.6156880041205824;0.6441637783840712;0.638797902585919;0.6675597974499472;0.676939904308955;0;0.23610913055274652;0.31529947750927245;0.34910640288428496;0.4730665139839927;0.48179211237078634;0.5385981027030503;0.50663418282901;0.5189793439868722;0.523667549337947;0.5714067412578026;0.6160981062873621;0.57187767324338;0.5939801589799499;0.6274442634956641;0.582359510017896;0.6486496869146687;0.6472436192300746;0.636627637519829;0.6517771624957478;0.6654403849228472;0.6486866860383298;0.6688756555597273;0.6654922718255967;0.6349340472244493;0.6665605800460772;0.6633950838033763;0.6796231549479396;0.6348003180079873;0.698315242154969;0.6732161954775779;0.6580750539622665;0.6577705915181256;0.6806548784794729;0.6444212117076868;0.6821785687950666;0.7134917608542148;0.6299391577605917;0.6448809581378216;0.6966315812218167;0.6590034176545289;0.6668873500903096;0.6714264357686195;0.6549985106708383;0.6628692606007409;0.539609647684163;0.6521500071621866;0.8261174272626219;0.719139600280589;0.7047084651957747;0.6593188560667027
1;0.2909200300104181;0.2915981566258584;0.3480712632248254;0.5426034061958165;0.4938073641041597;0.5115926770329117;0.4959255792612802;0.49341910856061844;0.5167032907918699;0.6097947097977725;0.5660770449416004;0.5542127331608198;0.6095105421952385;0.6481341264455962;0.6303819786096163;0.5436270292090888;0.6467643053095635;0.5883872980691679;0.6073329400141703;0.6617100968859737;0.6168189840010785;0.6300438463348588;0.6598340091274293;0.6609863864478953;0.6292166859649588;0.6164419257161198;0.6437357634464347;0.6425766807622924;0.6526701103530874;0.6582562501004736;0.6515295240517347;0.6499029351401671;0.6502517220979531;0.6501268759633652;0.6772693619388086;0.7434960953102806;0.6920743410164103;0.6432322615185524;0.6595399618687072;0.6464843380818238;0.6461375870655286;0.6642210532055198;0.7207083450593452;0.7038772010480874;0.6636421695090694;0.6706461123312945;0.6791312537171088;0.6620186986235526;0.688735074458383;0.7903020308727268
